Region Id,Market,Order Region,Order Country,Order State,Order City
2731252442,Europe,Southern Europe,Bosnia y Herzegovina,Federación de Bosnia y Herzegovina,Zenica
1449044726,USCA,South of  USA ,Estados Unidos,Arkansas,Springdale
8586052712,USCA,South of  USA ,Estados Unidos,Florida,Sanford
4459393565,USCA,West of USA ,Estados Unidos,Oregón,Hillsboro
4531870235,Pacific Asia,Eastern Asia,Corea del Sur,Gyeonggi,Anyang
1590566996,Pacific Asia,Eastern Asia,Japón,Tochigi,Oyama
1299664843,Europe,Northern Europe,Reino Unido,Inglaterra,Darlington
6069205131,LATAM,Central America,México,Chiapas,Tapachula
1551141040,LATAM,South America,Brasil,Paraná,Londrina
9672292442,Africa,North Africa,Egipto,Kafr el Sheij,Disuq
4243858167,USCA,Canada,Canada,Ontario,Oakville
2735082465,USCA,West of USA ,Estados Unidos,California,Manteca
63389495,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Stolberg
381152639,Europe,Western Europe,Francia,Países del Loira,Les Herbiers
3829019127,Europe,Southern Europe,Italia,Emilia-Romaña,Modena
1517267460,LATAM,South America,Colombia,Boyacá,Duitama
5294740312,Europe,Western Europe,Francia,Isla de Francia,Tremblay-en-France
4771729628,Europe,Northern Europe,Reino Unido,Inglaterra,Southampton
7100131779,Europe,Western Europe,Alemania,Bavaria,Günzburg
8743019760,LATAM,South America,Venezuela,Nueva Esparta,Porlamar
7632632033,USCA,West of USA ,Estados Unidos,California,San Luis Obispo
8709253010,Pacific Asia,Oceania,Australia,Tasmania,Burnie
4676658703,Pacific Asia,Eastern Asia,China,Zhejiang,Ninghai
4934828324,Pacific Asia,Eastern Asia,China,Henan,Zhoukou
8137610136,Europe,Western Europe,Bélgica,Flanders Oriental,Hamme
7372321858,Europe,Southern Europe,Italia,Apulia,Manfredonia
4738082951,Europe,Southern Europe,Italia,Marche,Ancona
6382763750,Pacific Asia,West Asia,Turquía,Hatay,Iskenderun
8248703330,Pacific Asia,West Asia,Yemen,Al Hudayda,Al Hudayda
6659294611,Africa,North Africa,Argelia,Guelma,Guelma
8713197817,Africa,North Africa,Argelia,Bugía,Bugía
889804589,Pacific Asia,West Asia,Turquía,Trebisonda,Trebisonda
8728407668,Africa,West Africa,Guinea-Bissau,Bisáu,Bisáu
3267320893,Pacific Asia,West Asia,Emiratos Árabes Unidos,Ras al-Jaima,Ras al Khaymah
3220654764,Africa,West Africa,Nigeria,Ogun,Shagamu
266150634,USCA,West of USA ,Estados Unidos,California,Lodi
3204468059,USCA,West of USA ,Estados Unidos,Colorado,Longmont
6107016821,USCA,West of USA ,Estados Unidos,Colorado,Thornton
1078449798,USCA,West of USA ,Estados Unidos,California,Santa Maria
9580827411,LATAM,South America,Brasil,São Paulo,Indaiatuba
4242667776,Europe,Southern Europe,Italia,Toscana,Prato
2340176885,Europe,Eastern Europe,Ucrania,Kirovohrad,Kirovohrad
2550753975,Africa,North Africa,Egipto,Menia,Mallawi
850236203,Pacific Asia,Central Asia,Kazajistán,Zhambyl,Taraz
4515112325,Pacific Asia,West Asia,Turquía,Kocaeli,Kocaeli
4497214774,USCA,West of USA ,Estados Unidos,Oregón,Gresham
6306917795,Pacific Asia,South Asia,India,Telangana,Karimnagar
3190874422,Pacific Asia,Eastern Asia,China,Zhejiang,Shangyu
722394625,Pacific Asia,South Asia,Pakistán,Punyab,Sargodha
1831591227,Pacific Asia,Eastern Asia,China,Mongolia Interior,Wuhai
7446947699,Europe,Western Europe,Francia,Borgoña-Franco Condado,Montceau-les-Mines
8278655926,Europe,Southern Europe,Italia,Apulia,Molfetta
2841458776,Europe,Western Europe,Francia,Alsacia-Champaña-Ardenas-Lorena,Thionville
7123898667,Europe,Western Europe,Francia,Auvernia-Ródano-Alpes,Saint-Chamond
9201321090,Europe,Western Europe,Francia,Borgoña-Franco Condado,Vesoul
450990358,Europe,Western Europe,Países Bajos,Brabante Septentrional,Helmond
6903986235,Europe,Eastern Europe,Polonia,Silesia,Chorzow
405764442,Europe,Southern Europe,Croacia,Split-Dalmacia,Split
2334277246,Europe,Western Europe,Francia,Norte-Paso de Calais-Picardía,Berck
2012318561,Europe,Western Europe,Francia,Isla de Francia,Le Pré-Saint-Gervais
707652126,Europe,Western Europe,Bélgica,Henao,Tournai
922161878,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,Vallauris
743876285,Europe,Western Europe,Francia,Languedoc-Rosellón-Mediodía-Pirineos,Castelnau-le-Lez
2229119077,LATAM,South America,Argentina,Santiago del Estero,Santiago del Estero
5466060306,LATAM,South America,Argentina,Buenos Aires (provincia),Quilmes
2651790681,Pacific Asia,Eastern Asia,China,Shandong,Heze
4357860026,Pacific Asia,Eastern Asia,China,Hebei,Renqiu
4049712669,Pacific Asia,Eastern Asia,Japón,Nagano,Matsumoto
5447949179,Pacific Asia,West Asia,Turquía,Kars,Kars
4386817269,Pacific Asia,South Asia,India,Madhya Pradesh,Satna
1628842801,Pacific Asia,West Asia,Turquía,Aksaray,Aksaray
3179366153,Pacific Asia,Eastern Asia,Japón,Chiba,Noda
3779662475,Pacific Asia,Oceania,Nueva Zelanda,Wellington,Paraparaumu
6718881519,USCA,South of  USA ,Estados Unidos,Florida,Pompano Beach
1875828708,USCA,South of  USA ,Estados Unidos,Kentucky,Owensboro
2071126738,USCA,US Center ,Estados Unidos,Iowa,Urbandale
4885019236,USCA,East of USA,Estados Unidos,Pensilvania,Altoona
2853519323,USCA,US Center ,Estados Unidos,Illinois,Highland Park
3129329559,Africa,East Africa,Tanzania,Tanga,Tanga
8477832107,Europe,Eastern Europe,Eslovaquia,ilina,Zilina
710352390,Europe,Southern Europe,Italia,Apulia,Bisceglie
7712217916,USCA,US Center ,Estados Unidos,Texas,San Angelo
5515395682,Africa,West Africa,Costa de Marfil,Vallée du Bandama,Bouake
2006270698,Europe,Western Europe,Francia,Isla de Francia,Choisy-le-Roi
5397176237,Pacific Asia,Eastern Asia,China,Hubei,Xiangfan
3412644028,USCA,South of  USA ,Estados Unidos,Luisiana,Kenner
1945923578,USCA,East of USA,Estados Unidos,Ohio,Mentor
9255895769,Pacific Asia,Eastern Asia,China,Jiangsu,Chengjiang
2479428535,Pacific Asia,West Asia,Turquía,Estambul,Silivri
3681861299,Africa,West Africa,Benín,Departamento Atlántico,Ouidah
5684168639,Africa,North Africa,Egipto,Aswan,Idfu
1069455923,Africa,North Africa,Argelia,Batna,Barika
2628860161,Europe,Western Europe,Francia,Auvernia-Ródano-Alpes,Annecy-le-Vieux
1822915762,Europe,Western Europe,Francia,Isla de Francia,Villiers-le-Bel
4223463975,Europe,Western Europe,Francia,Aquitania-Lemosín-Poitou-Charentes,Rochefort
9660616016,Europe,Eastern Europe,Rusia,Irkutsk,Bratsk
9359588321,Europe,Northern Europe,Reino Unido,Inglaterra,High Wycombe
2845833455,Europe,Northern Europe,Suecia,Estocolmo,Huddinge
4972297629,Europe,Northern Europe,Reino Unido,Inglaterra,Halesowen
1310339922,Europe,Northern Europe,Irlanda,Galway,Galway
1859407024,Europe,Western Europe,Alemania,Turingia,Weimar
4704933255,Europe,Western Europe,Francia,Norte-Paso de Calais-Picardía,Saint-Pol-sur-Mer
3684171563,Europe,Eastern Europe,Rusia,Bashkortostán,Salavat
7842655581,Europe,Western Europe,Francia,Alsacia-Champaña-Ardenas-Lorena,Haguenau
5183693730,Europe,Western Europe,Francia,Bretaña,Lorient
2449801171,Europe,Southern Europe,España,Valenciana,Orihuela
2120729175,Europe,Western Europe,Francia,Aquitania-Lemosín-Poitou-Charentes,Blanquefort
4110672652,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Rheine
8890955088,USCA,US Center ,Estados Unidos,Wisconsin,Sheboygan
8654178388,Africa,East Africa,Mozambique,Manica,Chimoio
6751776446,Europe,Western Europe,Países Bajos,Limburgo,Maastricht
4857594091,Europe,Northern Europe,Reino Unido,Inglaterra,Southport
7690900260,Europe,Southern Europe,España,Valenciana,Gandia
4215236254,Europe,Western Europe,Alemania,Baden-Wurtemberg,Baden-Baden
1680696128,Europe,Western Europe,Francia,Isla de Francia,Montfermeil
9855683417,Europe,Western Europe,Francia,Isla de Francia,Saint-Gratien
3641392855,Europe,Southern Europe,España,Valenciana,Benidorm
1249949829,Europe,Southern Europe,Italia,Toscana,Massa
5338439983,Europe,Western Europe,Francia,Auvernia-Ródano-Alpes,Aix-les-Bains
9813112711,LATAM,South America,Venezuela,Aragua,Palo Negro
9008476369,LATAM,South America,Brasil,Pernambuco,Jurema
6149384524,Pacific Asia,South Asia,India,Telangana,Nizamabad
9703190979,Pacific Asia,Southeast Asia,Indonesia,Maluku,Ambon
9528657542,Pacific Asia,West Asia,Turquía,Malatya,Malatya
9790812942,USCA,South of  USA ,Estados Unidos,Carolina del Sur,Mount Pleasant
3968007264,USCA,West of USA ,Estados Unidos,Arizona,Yuma
122548860,USCA,US Center ,Estados Unidos,Michigan,Westland
5593551730,USCA,US Center ,Estados Unidos,Wisconsin,West Allis
5184756506,USCA,South of  USA ,Estados Unidos,Carolina del Norte,Cary
9251393136,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,Gap
1592516946,Pacific Asia,Eastern Asia,China,Fujian,Fuzhou
9132905457,Pacific Asia,Eastern Asia,China,Hubei,Xiantao
9463480575,Africa,West Africa,Senegal,Ziguinchor,Ziguinchor
7156579297,Europe,Western Europe,Países Bajos,Holanda Septentrional,Den Helder
4470474900,Europe,Western Europe,Países Bajos,Overijssel,Enschede
5147907511,USCA,US Center ,Estados Unidos,Dakota del Sur,Sioux Falls
462752037,USCA,US Center ,Estados Unidos,Illinois,Wheeling
866672706,LATAM,South America,Brasil,Amazonas,Manacapuru
4200717759,USCA,South of  USA ,Estados Unidos,Tennessee,Líbano
2011013689,USCA,South of  USA ,Estados Unidos,Carolina del Sur,Summerville
9880552178,Africa,East Africa,Kenia,Gran Valle del Rift,Nakuru
7026059558,Africa,East Africa,Zimbabue,Harare,Epworth
3744517008,Africa,West Africa,Níger,Diffa,Nguigmi
9577371781,Africa,West Africa,Benín,Borgou,Parakou
7907035591,Europe,Northern Europe,Reino Unido,Inglaterra,Woking
9428324485,Europe,Western Europe,Países Bajos,Güeldres,Barneveld
5725039699,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Hilden
9226042025,Europe,Northern Europe,Reino Unido,Inglaterra,Stockport
2598739544,Europe,Western Europe,Alemania,Mecklemburgo-Pomerania Occidental,Greifswald
4362373941,Europe,Western Europe,Alemania,Bavaria,Neu-Ulm
1688035390,Europe,Western Europe,Alemania,Baden-Wurtemberg,Waiblingen
3802902608,Europe,Western Europe,Francia,Centro-Valle de Loira,Blois
4112210830,Europe,Western Europe,Francia,Isla de Francia,Gagny
34096113,Europe,Western Europe,Francia,Isla de Francia,Melun
5089908091,Europe,Western Europe,Francia,Isla de Francia,Goussainville
5927520937,Europe,Southern Europe,Italia,Emilia-Romaña,Faenza
6972247270,Europe,Western Europe,Francia,Norte-Paso de Calais-Picardía,Maubeuge
4726115208,Europe,Northern Europe,Reino Unido,Escocia,Cumbernauld
5987116873,Europe,Western Europe,Países Bajos,Holanda Septentrional,Amstelveen
9065986566,Europe,Western Europe,Francia,Auvernia-Ródano-Alpes,Sallanches
5486767768,LATAM,South America,Brasil,Minas Gerais,Divinópolis
7831904129,Pacific Asia,South Asia,India,Karnataka,Gulbarga
6530780663,Pacific Asia,Eastern Asia,China,Shandong,Penglai
5675509232,Pacific Asia,Eastern Asia,China,Hebei,Xingtai
3153861806,Pacific Asia,Eastern Asia,China,Yunnan,Kaiyuan
9986791718,Africa,Southern Africa,SudAfrica,Gauteng,Randfontein
4620419495,Europe,Southern Europe,España,Castilla y León,Segovia
8397929896,Europe,Southern Europe,Italia,Véneto,Chioggia
2145426498,Europe,Eastern Europe,Polonia,Silesia,Gliwice
2708270870,Europe,Western Europe,Francia,Borgoña-Franco Condado,Lons-le-Saunier
2372153134,LATAM,South America,Chile,Valparaíso,San Antonio
1246126837,LATAM,South America,Brasil,Goiás,Catalão
3407564200,Pacific Asia,Eastern Asia,China,Hebei,Langfang
4709543929,Pacific Asia,West Asia,Israel,Tel Aviv,Ramat Gan
2189256123,Pacific Asia,West Asia,Turquía,Adiyaman,Adiyaman
8470770564,Pacific Asia,Oceania,Nueva Zelanda,Canterbury,Timaru
7085649448,Pacific Asia,Eastern Asia,China,Zhejiang,Huzhou
5291769557,Pacific Asia,South Asia,Irán,Guilán,Bandar-e Anzali
3716505598,USCA,West of USA ,Estados Unidos,Idaho,Boise
7311827067,USCA,West of USA ,Estados Unidos,California,Lancaster
6658768971,USCA,West of USA ,Estados Unidos,California,Salinas
8588157531,USCA,East of USA,Estados Unidos,Rhode Island,Warwick
4457827008,LATAM,South America,Brasil,Marañón,Santa Helena
4194157033,Europe,Western Europe,Francia,Bretaña,Concarneau
798360972,Pacific Asia,Oceania,Australia,Nueva Gales del Sur,Goulburn
5999564413,USCA,US Center ,Estados Unidos,Texas,Abilene
4227726835,USCA,East of USA,Estados Unidos,Ohio,Bowling Green
4876917525,Europe,Northern Europe,Reino Unido,Inglaterra,Chapel Allerton
197103657,Africa,East Africa,Uganda,Jinja,Jinja
4098036414,Africa,North Africa,Argelia,Tipaza,Baraki
3550814123,Africa,Southern Africa,SudAfrica,Gauteng,Centurion
9782623528,Africa,East Africa,Tanzania,Kigoma,Uvinza
5563189709,Africa,East Africa,Tanzania,Morogoro,Morogoro
3029436695,Africa,East Africa,Madagascar,Atsinanana,Toamasina
6264604605,Africa,North Africa,Egipto,Asiut,Asiut
1004759007,Europe,Western Europe,Francia,Auvernia-Ródano-Alpes,Voiron
8137271164,Europe,Western Europe,Alemania,Mecklemburgo-Pomerania Occidental,Stralsund
4492358409,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,La Crau
9104948005,Europe,Northern Europe,Reino Unido,Inglaterra,Bury
3642075273,Europe,Northern Europe,Dinamarca,Selandia,Kalundborg
2047141134,Europe,Western Europe,Países Bajos,Brabante Septentrional,Bergen op Zoom
3738058778,Europe,Eastern Europe,Ucrania,Kirovohrad,Oleksandriya
6939892451,Europe,Northern Europe,Reino Unido,Inglaterra,Kidderminster
9927471957,Europe,Eastern Europe,Hungría,Gy?r,Gy?r
5966165146,Europe,Western Europe,Francia,Borgoña-Franco Condado,Dole
1115645448,Europe,Southern Europe,Italia,Sicilia,Vittoria
9336616299,Europe,Eastern Europe,Polonia,Opole,Nysa
2356631725,LATAM,South America,Brasil,Paraíba,Sousa
8603493318,LATAM,South America,Brasil,São Paulo,Jaú
6925281593,LATAM,South America,Venezuela,Anzoátegui,El Tigre
9683366353,LATAM,South America,Brasil,Rio Grande do Sul,Lajeado
4722343824,LATAM,South America,Brasil,Paraná,Toledo
8459106115,Pacific Asia,Eastern Asia,China,Jilin,Jiaohe
4832614873,Pacific Asia,Eastern Asia,China,Guizhou,Anshun
277243248,Pacific Asia,Southeast Asia,Indonesia,Nusatenggara Occidental,Mataram
748479429,Pacific Asia,Eastern Asia,Japón,Hiroshima,Kure
9591558299,Pacific Asia,West Asia,Turquía,Afyonkarahisar,Afyon
230615076,Pacific Asia,Southeast Asia,Indonesia,Papua,Jayapura
6223693483,Pacific Asia,West Asia,Turquía,Mersin,Tarsus
668997267,Pacific Asia,West Asia,Turquía,Diyarbakir,Diyarbakir
5709142095,Pacific Asia,Eastern Asia,China,Hubei,Jingmen
2351431004,Pacific Asia,Eastern Asia,China,Fujian,Quanzhou
1298046401,USCA,US Center ,Estados Unidos,Iowa,Marion
6688002195,USCA,East of USA,Estados Unidos,Pensilvania,Lancaster
8866344538,Europe,Western Europe,Francia,Isla de Francia,Chilly-Mazarin
4222215509,LATAM,Central America,México,San Luis Potosí,Matehuala
8632303470,LATAM,South America,Brasil,Pernambuco,Arcoverde
2151101638,Pacific Asia,Eastern Asia,Japón,Saitama,Kawagoe
7998473887,Pacific Asia,South Asia,India,Uttar Pradesh,Shahjahanpur
6851250827,Pacific Asia,South Asia,India,Bengala Occidental,Barddhaman
4129339615,Pacific Asia,West Asia,Turquía,Çanakkale,Çanakkale
8045884820,USCA,East of USA,Estados Unidos,Nueva Jersey,New Brunswick
7064284321,USCA,US Center ,Estados Unidos,Minnesota,Cottage Grove
1706899229,USCA,US Center ,Estados Unidos,Misuri,Gladstone
5811685778,USCA,US Center ,Estados Unidos,Wisconsin,Eau Claire
5986468049,USCA,West of USA ,Estados Unidos,California,Chico
3234377768,USCA,Canada,Canada,Columbia británica,Burnaby
837412632,USCA,West of USA ,Estados Unidos,California,Modesto
9148287911,Europe,Southern Europe,Albania,Elbasan,Elbasan
6030124207,USCA,West of USA ,Estados Unidos,California,Concord
3957154889,USCA,Canada,Canada,Nueva Escocia,Dartmouth
6060649940,USCA,East of USA,Estados Unidos,Ohio,Hamilton
4965429841,Europe,Western Europe,Francia,Isla de Francia,Lagny-sur-Marne
7833919649,LATAM,South America,Venezuela,Miranda,Guatire
1553549213,Pacific Asia,West Asia,Irak,Saladino,Samarra
8357906094,USCA,South of  USA ,Estados Unidos,Georgia,Macon
9630682170,USCA,South of  USA ,Estados Unidos,Florida,West Palm Beach
2982229573,Europe,Western Europe,Francia,Aquitania-Lemosín-Poitou-Charentes,Tulle
3495910208,LATAM,South America,Brasil,São Paulo,Barretos
8765974547,LATAM,South America,Brasil,Rio Grande do Sul,Erechim
9848305063,LATAM,Central America,México,México,Huixquilucan
5189597994,Pacific Asia,Eastern Asia,China,Heilongjiang,Shuangcheng
394326990,Pacific Asia,West Asia,Líbano,Líbano del Norte,Tripoli
5361285943,Pacific Asia,Eastern Asia,China,Guangdong,Foshan
9069707872,Pacific Asia,Eastern Asia,China,Hubei,Suizhou
6812928691,Pacific Asia,Eastern Asia,Japón,Yamaguchi,Ube
1129426732,Pacific Asia,Eastern Asia,China,Guangdong,Meizhou
6496752391,Pacific Asia,Eastern Asia,China,Mongolia Interior,Tongliao
9810994010,USCA,East of USA,Estados Unidos,Massachusetts,Revere
5161935318,USCA,Canada,Canada,Ontario,Hamilton
5160404942,USCA,South of  USA ,Estados Unidos,Arkansas,Hot Springs
5969660319,USCA,US Center ,Estados Unidos,Illinois,Woodstock
8061225628,USCA,US Center ,Estados Unidos,Michigan,Rochester Hills
2377675143,USCA,West of USA ,Estados Unidos,Arizona,Bullhead City
2333249700,LATAM,South America,Brasil,Rondônia,Vilhena
4735732415,USCA,East of USA,Estados Unidos,Connecticut,Milford
6746983312,USCA,West of USA ,Estados Unidos,Washington,Renton
5654826646,Europe,Western Europe,Francia,Auvernia,Issoire
7787963884,Europe,Eastern Europe,Ucrania,Donetsk,Mariupol
5337192405,Europe,Western Europe,Francia,Auvernia-Ródano-Alpes,Albertville
9434687440,Europe,Eastern Europe,Rusia,Daguestán,Khasavyurt
1711756197,Europe,Western Europe,Austria,Stiria,Leoben
8294734027,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Wetter (Ruhr)
6012677060,Europe,Western Europe,Francia,Norte-Paso de Calais-Picardía,Coudekerque-Branche
5414837041,Europe,Western Europe,Francia,Aquitania-Lemosín-Poitou-Charentes,Poitiers
3214463293,Europe,Southern Europe,Italia,Apulia,Trani
8016366863,LATAM,South America,Brasil,Rio Grande do Sul,Santa Cruz do Sul
7737223439,LATAM,South America,Surinam,Paramaribo,Paramaribo
7437973378,LATAM,Central America,Guatemala,Guatemala,Guatemala City
3657904313,LATAM,South America,Brasil,Mato Grosso del Sur,Cassilândia
4962789237,Pacific Asia,Eastern Asia,China,Hebei,Xuanhua
3275788438,Pacific Asia,Eastern Asia,China,Sichuan,Leshan
17030529,Pacific Asia,South Asia,India,Haryana,Hisar
764398453,Pacific Asia,Eastern Asia,Japón,Aichi,Kasugai
5088145079,USCA,South of  USA ,Estados Unidos,Alabama,Tuscaloosa
9531513975,USCA,West of USA ,Estados Unidos,California,Temecula
7880190007,USCA,South of  USA ,Estados Unidos,Misisipi,Gulfport
9398308532,USCA,US Center ,Estados Unidos,Texas,La Porte
3675206069,USCA,West of USA ,Estados Unidos,California,Oxnard
6036782809,USCA,West of USA ,Estados Unidos,California,Stockton
2895125540,USCA,East of USA,Estados Unidos,Rhode Island,Woonsocket
8712252323,USCA,US Center ,Estados Unidos,Illinois,Buffalo Grove
963655878,USCA,US Center ,Estados Unidos,Texas,Garland
3816436145,USCA,US Center ,Estados Unidos,Oklahoma,Edmond
3076362480,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,Salon-de-Provence
9387832031,USCA,US Center ,Estados Unidos,Michigan,Taylor
4446916400,USCA,US Center ,Estados Unidos,Michigan,Holland
4918359957,Pacific Asia,West Asia,Irak,Mesena,Al Amarah
5507244220,Africa,Central Africa,Camerún,Extreme-Nord,Maroua
6694301266,Africa,East Africa,Tanzania,Kilimanjaro,Moshi
1329834131,Europe,Southern Europe,España,Cataluña,Rubí
1881560406,Europe,Western Europe,Francia,Auvernia-Ródano-Alpes,Caluire-et-Cuire
5688472714,Pacific Asia,Eastern Asia,China,Jiangxi,Pingxiang
392569737,USCA,US Center ,Estados Unidos,Wisconsin,Waukesha
7875894131,USCA,US Center ,Estados Unidos,Oklahoma,Lawton
6713308976,Pacific Asia,Eastern Asia,China,Xinjiang Uygur,Korla
6424116986,Africa,West Africa,Costa de Marfil,Lacs,Yamoussoukro
7354733827,Africa,North Africa,Egipto,Qina,Qena
3765181689,Europe,Western Europe,Francia,Aquitania-Lemosín-Poitou-Charentes,Bergerac
8964754485,Europe,Eastern Europe,Polonia,Silesia,Sosnowiec
5349754764,Europe,Western Europe,Francia,Isla de Francia,Ermont
3212952587,Europe,Western Europe,Alemania,Baden-Wurtemberg,Ludwigsburg
203411027,Europe,Western Europe,Alemania,Baja Sajonia,Delmenhorst
9520043119,LATAM,South America,Ecuador,Los Ríos,Quevedo
5678716214,LATAM,South America,Brasil,São Paulo,Araraquara
3083072325,LATAM,South America,Perú,Lambayeque,Chiclayo
7385273656,LATAM,South America,Brasil,São Paulo,Santos
498480836,LATAM,South America,Bolivia,El Beni,Riberalta
6943121575,LATAM,Central America,Belice,Distrito de Cayo,San Ignacio
7072013865,LATAM,South America,Brasil,São Paulo,Taboão da Serra
2167825733,Pacific Asia,South Asia,India,Karnataka,Tumkur
4647454691,Pacific Asia,Eastern Asia,Corea del Sur,Chungcheong del Sur,Cheonan
1521612107,USCA,South of  USA ,Estados Unidos,Florida,Boca Raton
8109937763,USCA,East of USA,Estados Unidos,Massachusetts,Andover
4273369150,Europe,Southern Europe,Eslovenia,Liubliana,Liubliana
7432219296,Pacific Asia,Eastern Asia,China,Sichuan,Suining
7316726978,Pacific Asia,South Asia,Afganistán,Kandahar,Kandahar
140138657,Pacific Asia,South Asia,Irán,Isfahán,Shahreza
8293468811,Pacific Asia,South Asia,Irán,Ilam,Ilam
4095177564,USCA,West of USA ,Estados Unidos,California,Citrus Heights
3642756166,USCA,West of USA ,Estados Unidos,Colorado,Loveland
4239759114,Africa,West Africa,Nigeria,Ondo,Akure
8437708761,Africa,West Africa,Sierra Leona,Oriental,Koidu
8429780900,Africa,Central Africa,República Democrática del Congo,Kivu del Sur,Uvira
6367254218,Africa,West Africa,Nigeria,Bauchi,Bauchi
9350461709,Africa,East Africa,Uganda,Kabarole,Fort Portal
4053982842,Europe,Western Europe,Países Bajos,Zelanda,Terneuzen
4316037196,LATAM,South America,Brasil,São Paulo,Caraguatatuba
3141850402,LATAM,South America,Colombia,Antioquía,Apartadó
8199037989,Europe,Western Europe,Francia,Languedoc-Rosellón-Mediodía-Pirineos,Plaisance-du-Touch
989511769,Europe,Northern Europe,Reino Unido,Inglaterra,Clacton-on-Sea
18172110,Europe,Southern Europe,España,País Vasco,Getxo
8287289738,Europe,Southern Europe,Portugal,Lisboa,Odivelas
5026821166,Pacific Asia,South Asia,Irán,Juzestán,Behbahan
431599401,USCA,Canada,Canada,Ontario,Pickering
3736338579,Europe,Eastern Europe,Polonia,Lubusz,Gorzow Wielkopolski
4251877114,Pacific Asia,West Asia,Turquía,Aydin,Aydin
4126488227,Europe,Southern Europe,España,Madrid,Majadahonda
5807408685,Europe,Western Europe,Alemania,Baja Sajonia,Cuxhaven
3016191314,Europe,Northern Europe,Reino Unido,Inglaterra,Chatham
2407833570,LATAM,South America,Brasil,Rio Grande do Sul,Bento Gonçalves
3411471847,LATAM,South America,Brasil,Pernambuco,Palmares
1900425688,Europe,Eastern Europe,Polonia,Lubusz,Zielona Gora
7399540791,USCA,US Center ,Estados Unidos,Minnesota,Woodbury
3485677466,Pacific Asia,South Asia,India,Maharashtra,Jalna
9282989156,LATAM,South America,Brasil,Ceará,Crato
8120353974,LATAM,South America,Colombia,Magdalena,Ciénaga
4662564849,Europe,Western Europe,Francia,Aquitania-Lemosín-Poitou-Charentes,Dax
4649730181,Europe,Southern Europe,España,Murcia,Molina de Segura
5281775365,LATAM,South America,Argentina,Jujuy,San Salvador de Jujuy
5139936690,Europe,Northern Europe,Suecia,Halland,Halmstad
9152142469,Pacific Asia,Eastern Asia,China,Shandong,Gaomi
2486586540,Pacific Asia,Eastern Asia,China,Guangxi,Wuzhou
9606008772,Pacific Asia,South Asia,India,Andhra Pradesh,Anantapur
5935206007,Pacific Asia,Eastern Asia,China,Hunan,Huaihua
129261255,Pacific Asia,Southeast Asia,Indonesia,Java Central,Pekalongan
470712889,Pacific Asia,Eastern Asia,China,Henan,Xinxiang
1400506591,Pacific Asia,Eastern Asia,China,Guangxi,Guiping
6547354206,Europe,Western Europe,Francia,Isla de Francia,Sartrouville
1558931620,Europe,Western Europe,Francia,Corse,Bastia
2345032778,Europe,Southern Europe,Portugal,Braga,Guimarães
5105638091,Europe,Southern Europe,Italia,Lacio,Civitavecchia
9997960736,Europe,Western Europe,Francia,Alsacia-Champaña-Ardenas-Lorena,Saint-Louis
5745196794,Europe,Western Europe,Francia,Aquitania-Lemosín-Poitou-Charentes,Agen
1789250963,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Marl
5704300457,Europe,Western Europe,Francia,Auvernia-Ródano-Alpes,Oullins
6867908214,Europe,Southern Europe,Italia,Sicilia,Ragusa
4776351280,Europe,Southern Europe,Italia,Campania,Caserta
2092241670,Europe,Western Europe,Francia,Norte-Paso de Calais-Picardía,Valenciennes
7183781638,Europe,Western Europe,Francia,Isla de Francia,Avon
7430098966,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,Les Pennes-Mirabeau
8741716091,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,Borken
7476999588,Europe,Northern Europe,Suecia,Södermanland,Eskilstuna
8035404631,Europe,Western Europe,Alemania,Baden-Wurtemberg,Bad Waldsee
4433989583,Europe,Northern Europe,Reino Unido,Inglaterra,South Shields
2465144706,Europe,Western Europe,Francia,Isla de Francia,Osny
1077385676,Europe,Western Europe,Francia,Borgoña-Franco Condado,Mâcon
5834024710,Europe,Western Europe,Francia,Norte-Paso de Calais-Picardía,Loos
7422356086,Europe,Western Europe,Francia,Isla de Francia,Houilles
4762787421,Europe,Northern Europe,Reino Unido,Inglaterra,Stourbridge
6178601375,LATAM,South America,Venezuela,Anzoátegui,Barcelona
9809388278,LATAM,South America,Brasil,São Paulo,Andradina
1947919123,LATAM,South America,Brasil,Paraná,Pato Branco
6620416728,LATAM,South America,Brasil,Piauí,Floriano
2425223748,LATAM,South America,Venezuela,Miranda,Guarenas
4145626467,LATAM,South America,Brasil,Santa Catarina,Palhoça
5386604176,LATAM,Central America,México,Nuevo León,Cadereyta
9570620018,LATAM,South America,Colombia,Meta,Villavicencio
1881171897,LATAM,Central America,México,Chihuahua,Delicias
6765303357,LATAM,South America,Brasil,São Paulo,Franco da Rocha
2588621654,LATAM,South America,Paraguay,Central,Fernando de la Mora
6076310389,LATAM,South America,Brasil,Mato Grosso,Várzea Grande
